path,true_label,true_class,predicted_label,predicted_class,tumor_probability,prediction_confidence,error_type
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0765.jpg,0,Normal,0,Normal,0.01902914047241211,0.9809708595275879,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2026.jpg,0,Normal,0,Normal,0.008847529999911785,0.9911524700000882,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4021.jpg,0,Normal,0,Normal,0.00042697624303400517,0.999573023756966,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3950.jpg,1,Tumor,1,Tumor,0.9999974966049194,0.9999974966049194,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3195.jpg,0,Normal,0,Normal,0.00023856080952100456,0.999761439190479,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3783.jpg,0,Normal,0,Normal,0.00013691525964532048,0.9998630847403547,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4892.jpg,0,Normal,0,Normal,0.0003288274456281215,0.9996711725543719,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2809.jpg,0,Normal,0,Normal,0.0020940087269991636,0.9979059912730008,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2037.jpg,0,Normal,0,Normal,0.011319441720843315,0.9886805582791567,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0559.jpg,1,Tumor,1,Tumor,0.994761049747467,0.994761049747467,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1817.jpg,1,Tumor,1,Tumor,0.9999246597290039,0.9999246597290039,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3981.jpg,1,Tumor,1,Tumor,0.9996023774147034,0.9996023774147034,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1827.jpg,0,Normal,0,Normal,0.0005776618490926921,0.9994223381509073,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1037.jpg,0,Normal,0,Normal,0.0010525244288146496,0.9989474755711854,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1305.jpg,0,Normal,0,Normal,6.090479928388959e-06,0.9999939095200716,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3466.jpg,0,Normal,0,Normal,0.04197842627763748,0.9580215737223625,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3908.jpg,0,Normal,0,Normal,0.035627227276563644,0.9643727727234364,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4003.jpg,0,Normal,0,Normal,0.0010481446515768766,0.9989518553484231,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2903.jpg,0,Normal,0,Normal,7.804707274772227e-05,0.9999219529272523,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3725.jpg,0,Normal,0,Normal,6.096250217524357e-05,0.9999390374978248,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2501.jpg,0,Normal,0,Normal,0.0072806538082659245,0.9927193461917341,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0255.jpg,0,Normal,0,Normal,0.20956701040267944,0.7904329895973206,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4778.jpg,1,Tumor,1,Tumor,0.9998630285263062,0.9998630285263062,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1867.jpg,0,Normal,0,Normal,0.00040981234633363783,0.9995901876536664,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0236.jpg,0,Normal,0,Normal,3.890086645697011e-06,0.9999961099133543,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4730.jpg,0,Normal,0,Normal,0.0003114737046416849,0.9996885262953583,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2706.jpg,1,Tumor,1,Tumor,0.998846173286438,0.998846173286438,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4043.jpg,0,Normal,0,Normal,0.0003579232143238187,0.9996420767856762,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3433.jpg,0,Normal,0,Normal,0.00033125083427876234,0.9996687491657212,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4855.jpg,0,Normal,0,Normal,0.00020777827012352645,0.9997922217298765,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3829.jpg,0,Normal,0,Normal,8.832136518321931e-05,0.9999116786348168,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2033.jpg,0,Normal,0,Normal,0.005547995679080486,0.9944520043209195,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2296.jpg,1,Tumor,1,Tumor,0.9965620636940002,0.9965620636940002,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1470.jpg,0,Normal,0,Normal,0.04408758506178856,0.9559124149382114,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4155.jpg,1,Tumor,1,Tumor,0.9999270439147949,0.9999270439147949,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0712.jpg,1,Tumor,1,Tumor,0.9989566802978516,0.9989566802978516,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3775.jpg,1,Tumor,1,Tumor,0.994941771030426,0.994941771030426,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3573.jpg,1,Tumor,1,Tumor,0.9987056255340576,0.9987056255340576,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1570.jpg,0,Normal,0,Normal,1.8835482478607446e-05,0.9999811645175214,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4120.jpg,0,Normal,0,Normal,8.011313911993057e-05,0.9999198868608801,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1465.jpg,1,Tumor,1,Tumor,0.9977309107780457,0.9977309107780457,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1830.jpg,1,Tumor,1,Tumor,0.9998801946640015,0.9998801946640015,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0872.jpg,0,Normal,0,Normal,0.005075548775494099,0.9949244512245059,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4932.jpg,0,Normal,0,Normal,0.0005986562464386225,0.9994013437535614,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0326.jpg,0,Normal,0,Normal,0.0004979948862455785,0.9995020051137544,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2061.jpg,1,Tumor,1,Tumor,0.9990803003311157,0.9990803003311157,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3990.jpg,1,Tumor,1,Tumor,0.9989702701568604,0.9989702701568604,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1826.jpg,1,Tumor,1,Tumor,0.9943456053733826,0.9943456053733826,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1809.jpg,1,Tumor,1,Tumor,0.9996280670166016,0.9996280670166016,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1829.jpg,0,Normal,0,Normal,0.0007467260002158582,0.9992532739997841,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0698.jpg,0,Normal,0,Normal,0.0055848113261163235,0.9944151886738837,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0835.jpg,0,Normal,0,Normal,0.014461573213338852,0.9855384267866611,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3447.jpg,1,Tumor,1,Tumor,0.997241735458374,0.997241735458374,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2264.jpg,0,Normal,0,Normal,0.0016883258940652013,0.9983116741059348,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1969.jpg,0,Normal,0,Normal,0.0038156104274094105,0.9961843895725906,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2505.jpg,1,Tumor,1,Tumor,0.9995706677436829,0.9995706677436829,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4122.jpg,1,Tumor,1,Tumor,0.9980260133743286,0.9980260133743286,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2910.jpg,1,Tumor,1,Tumor,0.9998419284820557,0.9998419284820557,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2926.jpg,1,Tumor,1,Tumor,0.9984221458435059,0.9984221458435059,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3325.jpg,1,Tumor,1,Tumor,0.9998090863227844,0.9998090863227844,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1372.jpg,1,Tumor,1,Tumor,0.9998683929443359,0.9998683929443359,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2817.jpg,1,Tumor,1,Tumor,0.9975960850715637,0.9975960850715637,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2711.jpg,0,Normal,0,Normal,0.00014552123320754617,0.9998544787667925,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1086.jpg,0,Normal,0,Normal,0.0005041854456067085,0.9994958145543933,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1734.jpg,0,Normal,0,Normal,0.0002904509019572288,0.9997095490980428,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4710.jpg,1,Tumor,1,Tumor,0.9982284903526306,0.9982284903526306,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4948.jpg,1,Tumor,1,Tumor,0.9949705004692078,0.9949705004692078,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2713.jpg,1,Tumor,1,Tumor,0.999995231628418,0.999995231628418,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3512.jpg,0,Normal,0,Normal,0.0009673011372797191,0.9990326988627203,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0597.jpg,0,Normal,0,Normal,8.47069313749671e-05,0.999915293068625,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2566.jpg,1,Tumor,1,Tumor,0.9998904466629028,0.9998904466629028,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3961.jpg,0,Normal,0,Normal,0.0317687951028347,0.9682312048971653,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2330.jpg,0,Normal,0,Normal,0.0006999658653512597,0.9993000341346487,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2337.jpg,0,Normal,0,Normal,0.00030427833553403616,0.999695721664466,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4408.jpg,1,Tumor,1,Tumor,0.9989047050476074,0.9989047050476074,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4210.jpg,1,Tumor,1,Tumor,0.9934937357902527,0.9934937357902527,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1373.jpg,1,Tumor,1,Tumor,0.9723799228668213,0.9723799228668213,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1747.jpg,0,Normal,0,Normal,0.000490949081722647,0.9995090509182774,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2069.jpg,0,Normal,0,Normal,0.0009497951832599938,0.99905020481674,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1721.jpg,1,Tumor,1,Tumor,0.9999092817306519,0.9999092817306519,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0582.jpg,0,Normal,0,Normal,0.00013838110317010432,0.9998616188968299,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4117.jpg,1,Tumor,1,Tumor,0.9981168508529663,0.9981168508529663,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4139.jpg,1,Tumor,1,Tumor,0.9985350370407104,0.9985350370407104,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2554.jpg,0,Normal,0,Normal,0.007046788930892944,0.9929532110691071,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1879.jpg,1,Tumor,1,Tumor,0.999810516834259,0.999810516834259,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1430.jpg,1,Tumor,1,Tumor,0.9998573064804077,0.9998573064804077,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4897.jpg,0,Normal,0,Normal,0.00028629726148210466,0.9997137027385179,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0256.jpg,1,Tumor,1,Tumor,0.9988526105880737,0.9988526105880737,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2625.jpg,1,Tumor,1,Tumor,0.9976288676261902,0.9976288676261902,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2592.jpg,1,Tumor,1,Tumor,0.9950377345085144,0.9950377345085144,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0661.jpg,0,Normal,0,Normal,0.021850837394595146,0.9781491626054049,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1962.jpg,0,Normal,0,Normal,0.006453077774494886,0.9935469222255051,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2458.jpg,1,Tumor,1,Tumor,0.997718095779419,0.997718095779419,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1806.jpg,1,Tumor,1,Tumor,0.9997655749320984,0.9997655749320984,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2158.jpg,0,Normal,0,Normal,0.058282893151044846,0.9417171068489552,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4481.jpg,1,Tumor,1,Tumor,0.999976396560669,0.999976396560669,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3759.jpg,0,Normal,0,Normal,0.00023850145225878805,0.9997614985477412,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2347.jpg,1,Tumor,1,Tumor,0.9879436492919922,0.9879436492919922,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1511.jpg,0,Normal,0,Normal,2.9200831704656594e-05,0.9999707991682953,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4334.jpg,0,Normal,0,Normal,5.924407014390454e-05,0.9999407559298561,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0059.jpg,0,Normal,0,Normal,0.0003953591804020107,0.999604640819598,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3977.jpg,0,Normal,0,Normal,0.007805342320352793,0.9921946576796472,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3741.jpg,1,Tumor,1,Tumor,0.9998840093612671,0.9998840093612671,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0084.jpg,0,Normal,0,Normal,0.0003555174043867737,0.9996444825956132,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1382.jpg,1,Tumor,1,Tumor,0.9989514350891113,0.9989514350891113,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4767.jpg,1,Tumor,1,Tumor,0.9995304346084595,0.9995304346084595,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3437.jpg,0,Normal,0,Normal,0.17630426585674286,0.8236957341432571,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1798.jpg,1,Tumor,1,Tumor,0.997309684753418,0.997309684753418,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4268.jpg,1,Tumor,1,Tumor,0.9937471151351929,0.9937471151351929,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3033.jpg,0,Normal,0,Normal,9.502402826910838e-05,0.9999049759717309,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2250.jpg,0,Normal,0,Normal,0.0007921815849840641,0.9992078184150159,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3649.jpg,1,Tumor,1,Tumor,0.9999955892562866,0.9999955892562866,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3949.jpg,1,Tumor,1,Tumor,0.9961755275726318,0.9961755275726318,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2758.jpg,0,Normal,0,Normal,0.070227712392807,0.929772287607193,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4541.jpg,0,Normal,0,Normal,1.616777080926113e-05,0.9999838322291907,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1820.jpg,1,Tumor,1,Tumor,0.999984860420227,0.999984860420227,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4784.jpg,0,Normal,0,Normal,0.0009759035310707986,0.9990240964689292,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3566.jpg,1,Tumor,1,Tumor,0.9998472929000854,0.9998472929000854,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4688.jpg,1,Tumor,1,Tumor,0.9997015595436096,0.9997015595436096,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3687.jpg,0,Normal,1,Tumor,0.5593622326850891,0.5593622326850891,false_positive
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1101.jpg,1,Tumor,1,Tumor,0.9998807907104492,0.9998807907104492,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1877.jpg,0,Normal,0,Normal,0.006754023488610983,0.993245976511389,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4648.jpg,1,Tumor,1,Tumor,0.9998761415481567,0.9998761415481567,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4817.jpg,0,Normal,0,Normal,0.00024387353914789855,0.9997561264608521,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3951.jpg,1,Tumor,1,Tumor,0.9958372116088867,0.9958372116088867,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4392.jpg,1,Tumor,1,Tumor,0.9999805688858032,0.9999805688858032,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3264.jpg,1,Tumor,1,Tumor,0.9999450445175171,0.9999450445175171,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1107.jpg,1,Tumor,1,Tumor,0.9997599720954895,0.9997599720954895,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4618.jpg,1,Tumor,1,Tumor,0.9994927644729614,0.9994927644729614,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4520.jpg,1,Tumor,1,Tumor,0.9998869895935059,0.9998869895935059,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4399.jpg,0,Normal,0,Normal,2.1221403585514054e-05,0.9999787785964145,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4599.jpg,1,Tumor,1,Tumor,0.9998199343681335,0.9998199343681335,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0245.jpg,0,Normal,1,Tumor,0.6512331366539001,0.6512331366539001,false_positive
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2431.jpg,0,Normal,0,Normal,0.004775607492774725,0.9952243925072253,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2411.jpg,0,Normal,0,Normal,0.00013440553448162973,0.9998655944655184,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1797.jpg,0,Normal,0,Normal,0.0007579394732601941,0.9992420605267398,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4419.jpg,0,Normal,0,Normal,1.3001497791265137e-05,0.9999869985022087,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4877.jpg,0,Normal,0,Normal,0.00026056752540171146,0.9997394324745983,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3609.jpg,0,Normal,0,Normal,0.00019429318490438163,0.9998057068150956,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2348.jpg,1,Tumor,1,Tumor,0.9997304081916809,0.9997304081916809,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1607.jpg,1,Tumor,1,Tumor,0.9875420928001404,0.9875420928001404,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0980.jpg,0,Normal,0,Normal,0.30992236733436584,0.6900776326656342,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1927.jpg,0,Normal,0,Normal,0.0031630010344088078,0.9968369989655912,correct
